ID,Age,Gender,Residence.Ownership,number.of.dependants,status
8604,30,FEMALE,OWNED,2,GOOD
8605,32,MALE,OWNED,2,GOOD
8606,30,FEMALE,OWNED,1,GOOD
8607,32,MALE,OWNED,1,GOOD
8608,33,FEMALE,OWNED,0,GOOD
8609,39,MALE,OTHERS,4,BAD
8610,33,MALE,RENT,5,BAD
8611,35,FEMALE,OWNED,4,GOOD
8612,33,FEMALE,OWNED,2,GOOD
8613,34,FEMALE,OTHERS,1,GOOD
8614,34,MALE,OWNED,5,BAD
8615,32,MALE,RENT,5,BAD
8616,38,MALE,OWNED,3,GOOD
8617,34,FEMALE,OTHERS,5,GOOD
8618,52,FEMALE,OWNED,3,GOOD
8619,32,FEMALE,OWNED,1,GOOD
8620,25,MALE,OTHERS,0,BAD
8621,33,FEMALE,OWNED,0,GOOD
8622,28,MALE,RENT,1,BAD
8623,31,MALE,OWNED,1,GOOD
8624,36,MALE,RENT,4,BAD
8625,42,MALE,RENT,3,BAD
8626,31,FEMALE,RENT,5,BAD
8627,22,MALE,PARENTS,1,BAD
8628,42,FEMALE,OWNED,5,GOOD
8629,49,FEMALE,RENT,3,BAD
8630,33,MALE,OWNED,3,GOOD
8631,43,MALE,OWNED,2,BAD
8632,38,MALE,OWNED,1,BAD
8633,35,MALE,RENT,1,BAD
8634,23,MALE,PARENTS,0,BAD
8635,21,FEMALE,RENT,1,BAD
8636,32,FEMALE,PARENTS,2,GOOD
8637,34,MALE,OWNED,5,GOOD
8638,43,FEMALE,OWNED,0,GOOD
8639,46,MALE,RENT,0,GOOD
8640,32,MALE,RENT,4,BAD
8641,31,MALE,OWNED,3,GOOD
8642,29,MALE,RENT,3,BAD
8643,25,MALE,RENT,0,BAD
8644,40,FEMALE,RENT,2,GOOD
8645,42,MALE,PARENTS,2,BAD
8646,35,MALE,RENT,1,GOOD
8647,33,MALE,RENT,1,GOOD
8648,38,FEMALE,PARENTS,4,GOOD
8649,28,MALE,RENT,1,BAD
8650,22,FEMALE,PARENTS,0,BAD
8651,42,MALE,OWNED,4,GOOD
8652,29,MALE,RENT,0,BAD
8653,33,FEMALE,PARENTS,3,GOOD
8654,45,MALE,RENT,0,GOOD
8655,41,MALE,OWNED,3,GOOD
8656,36,FEMALE,RENT,5,BAD
8657,34,FEMALE,RENT,2,GOOD
8658,33,FEMALE,OWNED,0,GOOD
8659,39,MALE,OWNED,1,GOOD
8660,45,MALE,PARENTS,3,GOOD
8661,38,MALE,RENT,5,BAD
8662,45,FEMALE,OWNED,5,GOOD
8663,31,MALE,RENT,0,BAD
8664,42,MALE,PARENTS,4,BAD
8665,30,MALE,PARENTS,4,GOOD
8666,39,MALE,OWNED,1,GOOD
8667,33,MALE,OWNED,2,GOOD
8668,32,FEMALE,OWNED,1,GOOD
8669,43,FEMALE,RENT,2,GOOD
8670,33,MALE,OWNED,2,GOOD
8671,31,FEMALE,OTHERS,1,GOOD
8672,31,MALE,OWNED,4,BAD
8673,47,MALE,RENT,2,GOOD
8674,51,MALE,OWNED,2,GOOD
8675,41,FEMALE,OWNED,1,GOOD
8676,33,FEMALE,OWNED,0,GOOD
8677,22,FEMALE,PARENTS,1,GOOD
8678,28,FEMALE,OWNED,1,GOOD
8679,35,FEMALE,OWNED,0,GOOD
8680,38,FEMALE,OWNED,5,GOOD
8681,40,MALE,OWNED,4,GOOD
8682,35,MALE,OWNED,1,GOOD
8683,35,FEMALE,OWNED,3,GOOD
8684,29,MALE,OWNED,0,BAD
8685,35,MALE,PARENTS,4,BAD
8686,31,MALE,RENT,1,BAD
8687,40,MALE,OWNED,5,BAD
8688,38,FEMALE,OWNED,3,GOOD
8689,41,FEMALE,RENT,3,BAD
8690,32,FEMALE,OWNED,0,GOOD
8691,47,FEMALE,OTHERS,0,BAD
8692,40,MALE,PARENTS,0,GOOD
8693,35,MALE,OTHERS,4,GOOD
8694,47,MALE,OWNED,1,GOOD
8695,29,FEMALE,OWNED,4,GOOD
8696,34,MALE,OWNED,4,BAD
8697,21,FEMALE,PARENTS,0,GOOD
8698,31,MALE,OWNED,3,BAD
8699,40,MALE,RENT,0,BAD
8700,39,MALE,OWNED,5,BAD
8701,40,MALE,OTHERS,0,GOOD
8702,41,FEMALE,OWNED,0,GOOD
8703,33,FEMALE,OWNED,0,GOOD
8704,46,FEMALE,OWNED,2,GOOD
8705,34,FEMALE,OWNED,1,GOOD
8706,22,FEMALE,PARENTS,1,BAD
8707,37,FEMALE,RENT,2,BAD
8708,28,FEMALE,RENT,3,BAD
8709,35,FEMALE,OWNED,5,GOOD
8710,59,MALE,RENT,2,GOOD
8711,30,FEMALE,OWNED,1,BAD
8712,32,FEMALE,OWNED,3,GOOD
8713,33,MALE,OWNED,1,GOOD
8714,21,MALE,PARENTS,1,BAD
8715,38,MALE,RENT,2,GOOD
8716,26,MALE,OWNED,0,BAD
8717,38,MALE,RENT,3,BAD
8718,31,FEMALE,OTHERS,1,GOOD
8719,30,MALE,OWNED,0,GOOD
8720,40,MALE,OTHERS,2,BAD
8721,36,MALE,RENT,3,GOOD
8722,30,MALE,OWNED,2,GOOD
8723,39,FEMALE,RENT,3,BAD
8724,41,MALE,OWNED,1,GOOD
8725,41,MALE,RENT,1,GOOD
8726,38,MALE,OWNED,2,GOOD
8727,41,FEMALE,OTHERS,0,GOOD
8728,46,FEMALE,RENT,1,GOOD
8729,38,MALE,OWNED,3,BAD
8730,32,FEMALE,RENT,0,GOOD
8731,33,FEMALE,RENT,5,GOOD
8732,27,FEMALE,RENT,0,GOOD
8733,46,MALE,OWNED,2,GOOD
8734,34,MALE,OWNED,0,GOOD
8735,36,FEMALE,RENT,3,BAD
8736,36,MALE,OWNED,4,BAD
8737,33,FEMALE,OWNED,1,GOOD
8738,41,MALE,OWNED,3,GOOD
8739,44,MALE,OWNED,2,GOOD
8740,23,MALE,PARENTS,1,BAD
8741,30,MALE,RENT,0,GOOD
8742,44,FEMALE,RENT,2,BAD
8743,30,MALE,OWNED,5,GOOD
8744,35,MALE,RENT,1,BAD
8745,29,FEMALE,RENT,0,GOOD
8746,34,MALE,RENT,3,GOOD
8747,35,MALE,OWNED,3,GOOD
8748,36,FEMALE,OWNED,0,GOOD
8749,31,MALE,RENT,0,BAD
8750,36,MALE,OTHERS,4,BAD
8751,26,MALE,PARENTS,0,BAD
8752,32,MALE,PARENTS,2,GOOD
8753,37,MALE,OWNED,4,GOOD
8754,31,FEMALE,OWNED,1,GOOD
8755,31,FEMALE,RENT,0,GOOD
8756,35,MALE,OWNED,1,GOOD
8757,27,MALE,OWNED,0,BAD
8758,34,MALE,OWNED,0,GOOD
8759,19,MALE,PARENTS,0,BAD
8760,39,MALE,OWNED,2,GOOD
8761,44,FEMALE,RENT,4,BAD
8762,38,MALE,OWNED,0,GOOD
8763,43,MALE,RENT,2,GOOD
8764,42,MALE,PARENTS,3,GOOD
8765,40,MALE,RENT,3,BAD
8766,40,MALE,OWNED,3,BAD
8767,35,FEMALE,OWNED,4,GOOD
8768,35,FEMALE,OTHERS,4,BAD
8769,39,MALE,RENT,3,BAD
8770,41,MALE,OWNED,1,GOOD
8771,37,FEMALE,RENT,1,GOOD
8772,31,MALE,RENT,0,BAD
8773,36,MALE,RENT,3,BAD
8774,44,FEMALE,RENT,3,GOOD
8775,36,MALE,RENT,3,BAD
8776,18,FEMALE,PARENTS,5,BAD
8777,29,FEMALE,RENT,1,GOOD
8778,34,FEMALE,OWNED,4,GOOD
8779,27,FEMALE,OWNED,0,GOOD
8780,36,MALE,RENT,4,BAD
8781,48,MALE,OWNED,3,GOOD
8782,43,FEMALE,PARENTS,1,GOOD
8783,29,FEMALE,OWNED,0,GOOD
8784,42,FEMALE,RENT,5,BAD
8785,48,MALE,OWNED,1,GOOD
8786,46,MALE,RENT,3,GOOD
8787,41,MALE,OWNED,5,GOOD
8788,26,MALE,RENT,1,GOOD
8789,41,MALE,OTHERS,4,BAD
8790,29,FEMALE,RENT,1,GOOD
8791,37,FEMALE,OWNED,3,GOOD
8792,45,MALE,OWNED,2,BAD
8793,41,FEMALE,OWNED,4,GOOD
8794,25,MALE,PARENTS,1,BAD
8795,36,MALE,OWNED,0,GOOD
8796,39,FEMALE,OWNED,3,GOOD
8797,44,FEMALE,OWNED,4,BAD
8798,44,FEMALE,RENT,0,GOOD
8799,30,MALE,PARENTS,3,BAD
8800,36,FEMALE,OWNED,3,GOOD
8801,35,MALE,RENT,5,BAD
8802,47,MALE,OWNED,3,GOOD
8803,32,MALE,RENT,3,BAD
8804,37,MALE,OWNED,1,GOOD
8805,38,FEMALE,OWNED,0,GOOD
8806,31,FEMALE,OWNED,0,GOOD
8807,41,FEMALE,RENT,5,GOOD
8808,30,MALE,OTHERS,4,BAD
8809,32,MALE,RENT,2,GOOD
8810,32,MALE,RENT,5,BAD
8811,47,FEMALE,OWNED,1,GOOD
8812,42,MALE,PARENTS,0,GOOD
8813,38,MALE,RENT,4,BAD
8814,38,FEMALE,OWNED,2,GOOD
8815,47,FEMALE,OWNED,1,GOOD
8816,38,FEMALE,RENT,0,GOOD
8817,42,MALE,OWNED,4,BAD
8818,35,FEMALE,OWNED,4,GOOD
8819,34,FEMALE,RENT,2,BAD
8820,23,MALE,RENT,1,BAD
8821,34,MALE,OWNED,0,GOOD
8822,32,MALE,RENT,4,BAD
8823,40,MALE,RENT,4,BAD
8824,33,FEMALE,OWNED,1,GOOD
8825,35,FEMALE,OWNED,2,GOOD
8826,35,FEMALE,PARENTS,5,GOOD
8827,35,MALE,RENT,5,BAD
8828,35,MALE,RENT,2,BAD
8829,37,FEMALE,PARENTS,4,GOOD
8830,35,MALE,OTHERS,1,BAD
8831,40,FEMALE,OWNED,2,GOOD
8832,30,MALE,RENT,2,GOOD
8833,37,MALE,OWNED,5,BAD
8834,34,MALE,RENT,3,GOOD
8835,37,FEMALE,OWNED,5,GOOD
8836,27,MALE,RENT,0,BAD
8837,33,MALE,RENT,4,BAD
8838,34,FEMALE,OWNED,1,GOOD
8839,31,FEMALE,RENT,5,BAD
8840,37,FEMALE,RENT,4,BAD
8841,34,FEMALE,OWNED,4,GOOD
8842,42,FEMALE,RENT,0,GOOD
8843,32,MALE,OWNED,3,GOOD
8844,38,MALE,OWNED,5,BAD
8845,35,MALE,OWNED,0,GOOD
8846,36,MALE,RENT,1,BAD
8847,33,MALE,OWNED,4,BAD
8848,30,FEMALE,OWNED,3,GOOD
8849,37,MALE,OWNED,1,GOOD
8850,37,FEMALE,RENT,4,BAD
8851,31,MALE,RENT,2,GOOD
8852,26,FEMALE,OWNED,1,GOOD
8853,28,MALE,PARENTS,0,BAD
8854,33,FEMALE,PARENTS,3,GOOD
8855,46,MALE,RENT,5,GOOD
8856,23,MALE,OWNED,0,GOOD
8857,33,MALE,OWNED,1,GOOD
8858,33,MALE,OWNED,5,BAD
8859,39,MALE,PARENTS,4,GOOD
8860,38,MALE,OTHERS,1,BAD
8861,40,MALE,RENT,3,GOOD
8862,42,FEMALE,RENT,2,GOOD
8863,33,FEMALE,PARENTS,1,GOOD
8864,40,FEMALE,OWNED,2,GOOD
8865,45,MALE,RENT,1,GOOD
8866,36,MALE,OWNED,0,GOOD
8867,34,FEMALE,OWNED,4,GOOD
8868,34,MALE,OWNED,0,GOOD
8869,28,MALE,OWNED,4,BAD
8870,46,FEMALE,PARENTS,3,GOOD
8871,30,MALE,OWNED,0,GOOD
8872,32,MALE,OWNED,0,GOOD
8873,23,MALE,OWNED,1,GOOD
8874,29,FEMALE,OWNED,0,GOOD
8875,27,MALE,OWNED,3,BAD
8876,29,FEMALE,OWNED,1,GOOD
8877,26,MALE,RENT,1,BAD
8878,34,FEMALE,OWNED,1,GOOD
8879,25,FEMALE,RENT,2,BAD
8880,41,MALE,OWNED,2,GOOD
8881,39,FEMALE,RENT,2,BAD
8882,38,FEMALE,OTHERS,2,BAD
8883,38,MALE,PARENTS,0,BAD
8884,32,FEMALE,OTHERS,4,BAD
8885,40,MALE,OTHERS,3,GOOD
8886,27,MALE,RENT,1,BAD
8887,43,FEMALE,PARENTS,5,GOOD
8888,34,MALE,OWNED,4,GOOD
8889,34,FEMALE,OWNED,3,GOOD
8890,30,MALE,OWNED,0,GOOD
8891,35,MALE,RENT,2,GOOD
8892,35,FEMALE,RENT,0,BAD
8893,37,MALE,OWNED,4,GOOD
8894,41,MALE,OTHERS,2,GOOD
8895,39,FEMALE,RENT,2,GOOD
8896,43,FEMALE,OWNED,3,GOOD
8897,36,FEMALE,RENT,3,BAD
8898,40,FEMALE,OWNED,2,GOOD
8899,36,MALE,OWNED,4,BAD
8900,26,FEMALE,OTHERS,1,GOOD
8901,27,FEMALE,RENT,1,GOOD
8902,31,MALE,PARENTS,4,BAD
8903,31,FEMALE,OWNED,5,GOOD
8904,31,MALE,OTHERS,2,GOOD
8905,35,MALE,OWNED,3,GOOD
8906,36,MALE,RENT,2,BAD
8907,40,MALE,OWNED,3,GOOD
8908,40,MALE,OWNED,1,GOOD
8909,27,FEMALE,OWNED,0,GOOD
8910,25,MALE,PARENTS,0,BAD
8911,39,MALE,OWNED,3,GOOD
8912,39,FEMALE,OWNED,5,GOOD
8913,36,MALE,OWNED,4,GOOD
8914,39,FEMALE,RENT,4,BAD
8915,42,FEMALE,OWNED,1,GOOD
8916,39,FEMALE,OWNED,1,GOOD
8917,31,FEMALE,OTHERS,3,BAD
8918,28,FEMALE,OWNED,1,GOOD
8919,26,FEMALE,RENT,0,GOOD
8920,37,MALE,OWNED,5,BAD
8921,40,MALE,PARENTS,3,GOOD
8922,25,FEMALE,RENT,0,GOOD
8923,30,FEMALE,RENT,0,GOOD
8924,48,MALE,OWNED,1,GOOD
8925,30,MALE,OWNED,5,GOOD
8926,45,MALE,OWNED,4,GOOD
8927,33,FEMALE,OWNED,2,GOOD
8928,38,MALE,OWNED,3,GOOD
8929,50,MALE,OWNED,1,GOOD
8930,35,MALE,OWNED,0,GOOD
8931,33,MALE,OWNED,0,GOOD
8932,31,MALE,OWNED,1,GOOD
8933,44,MALE,OWNED,4,GOOD
8934,39,MALE,OWNED,1,GOOD
8935,28,MALE,RENT,0,BAD
8936,29,MALE,OWNED,0,GOOD
8937,44,FEMALE,OWNED,2,GOOD
8938,26,FEMALE,RENT,1,BAD
8939,31,MALE,RENT,2,BAD
8940,42,MALE,OTHERS,2,GOOD
8941,45,MALE,PARENTS,0,GOOD
8942,31,FEMALE,OWNED,2,GOOD
8943,23,MALE,OWNED,1,GOOD
8944,40,MALE,RENT,3,BAD
8945,32,FEMALE,RENT,0,GOOD
8946,34,FEMALE,OWNED,4,GOOD
8947,37,FEMALE,OTHERS,1,GOOD
8948,33,MALE,PARENTS,0,BAD
8949,36,MALE,PARENTS,2,BAD
8950,37,MALE,OWNED,1,GOOD
8951,23,MALE,RENT,0,GOOD
8952,41,MALE,RENT,1,GOOD
8953,40,MALE,OWNED,1,GOOD
8954,33,FEMALE,RENT,2,BAD
8955,42,MALE,OWNED,3,GOOD
8956,45,FEMALE,RENT,5,BAD
8957,39,FEMALE,OWNED,2,GOOD
8958,26,MALE,RENT,1,BAD
8959,45,FEMALE,OWNED,3,GOOD
8960,33,FEMALE,PARENTS,5,GOOD
8961,45,FEMALE,OWNED,1,GOOD
8962,30,MALE,OWNED,0,GOOD
8963,29,MALE,RENT,0,BAD
8964,38,MALE,OWNED,2,BAD
8965,34,MALE,RENT,0,GOOD
8966,38,FEMALE,RENT,2,GOOD
8967,34,MALE,OWNED,0,GOOD
8968,29,FEMALE,OWNED,5,BAD
8969,39,MALE,OWNED,0,GOOD
8970,26,MALE,OWNED,0,GOOD
8971,33,MALE,OWNED,0,GOOD
8972,31,FEMALE,OWNED,2,GOOD
8973,41,MALE,OWNED,1,GOOD
8974,32,MALE,OWNED,0,GOOD
8975,24,FEMALE,RENT,0,BAD
8976,32,FEMALE,OWNED,2,GOOD
8977,46,MALE,OWNED,2,GOOD
8978,31,FEMALE,OWNED,2,GOOD
8979,34,FEMALE,RENT,5,BAD
8980,35,FEMALE,PARENTS,0,GOOD
8981,28,MALE,RENT,0,BAD
8982,38,MALE,OWNED,0,GOOD
8983,29,MALE,OWNED,4,GOOD
8984,45,FEMALE,RENT,1,GOOD
8985,42,FEMALE,OTHERS,2,GOOD
8986,27,FEMALE,OWNED,2,GOOD
8987,24,MALE,OWNED,1,BAD
8988,21,MALE,PARENTS,0,BAD
8989,35,MALE,RENT,4,GOOD
8990,38,FEMALE,RENT,1,GOOD
8991,33,FEMALE,PARENTS,4,BAD
8992,40,MALE,RENT,0,GOOD
8993,27,FEMALE,OWNED,4,GOOD
8994,38,FEMALE,PARENTS,0,GOOD
8995,36,MALE,OWNED,3,GOOD
8996,31,FEMALE,RENT,1,GOOD
8997,34,MALE,OWNED,0,GOOD
8998,46,FEMALE,PARENTS,1,BAD
8999,27,MALE,OWNED,0,GOOD
9000,51,MALE,OWNED,0,GOOD
9001,42,FEMALE,OWNED,0,GOOD
9002,32,MALE,OTHERS,2,GOOD
9003,33,FEMALE,PARENTS,2,GOOD
9004,30,FEMALE,OWNED,2,GOOD
9005,38,MALE,RENT,1,GOOD
9006,46,FEMALE,OWNED,2,GOOD
9007,17,FEMALE,PARENTS,1,BAD
9008,46,FEMALE,OWNED,0,GOOD
9009,34,MALE,OWNED,0,GOOD
9010,32,FEMALE,OTHERS,3,GOOD
9011,37,FEMALE,OWNED,3,GOOD
9012,38,MALE,PARENTS,0,GOOD
9013,24,MALE,RENT,0,BAD
9014,27,MALE,RENT,0,BAD
9015,39,MALE,OWNED,4,BAD
9016,27,MALE,OWNED,0,GOOD
9017,31,FEMALE,OTHERS,1,GOOD
9018,35,FEMALE,OWNED,0,GOOD
9019,37,FEMALE,OWNED,5,GOOD
9020,30,MALE,OWNED,5,BAD
9021,29,MALE,OWNED,0,GOOD
9022,21,FEMALE,OWNED,1,GOOD
9023,40,MALE,PARENTS,2,GOOD
9024,35,MALE,RENT,1,GOOD
9025,49,MALE,OWNED,1,GOOD
9026,38,FEMALE,OWNED,1,GOOD
9027,30,MALE,OWNED,4,BAD
9028,34,FEMALE,OWNED,1,GOOD
9029,35,FEMALE,OWNED,1,GOOD
9030,47,MALE,OWNED,2,GOOD
9031,36,MALE,OWNED,3,GOOD
9032,47,MALE,OWNED,5,GOOD
9033,44,FEMALE,RENT,5,BAD
9034,36,FEMALE,OWNED,5,GOOD
9035,41,MALE,OWNED,4,BAD
9036,45,FEMALE,RENT,5,BAD
9037,31,MALE,OTHERS,1,GOOD
9038,34,FEMALE,OWNED,2,GOOD
9039,32,MALE,OWNED,2,GOOD
9040,30,MALE,OWNED,1,GOOD
9041,27,FEMALE,OWNED,2,GOOD
9042,33,FEMALE,PARENTS,2,GOOD
9043,33,FEMALE,OWNED,5,GOOD
9044,37,MALE,OWNED,2,BAD
9045,44,FEMALE,OWNED,2,GOOD
9046,36,MALE,OWNED,2,GOOD
9047,31,MALE,OWNED,5,BAD
9048,47,FEMALE,RENT,1,GOOD
9049,38,MALE,RENT,5,BAD
9050,35,FEMALE,OWNED,3,GOOD
9051,41,MALE,OWNED,1,GOOD
9052,34,MALE,OWNED,4,BAD
9053,38,MALE,OTHERS,2,BAD
9054,40,MALE,OWNED,2,GOOD
9055,26,MALE,OWNED,0,GOOD
9056,44,FEMALE,OWNED,1,GOOD
9057,24,MALE,OWNED,1,BAD
9058,38,MALE,OWNED,4,GOOD
9059,37,MALE,OWNED,3,GOOD
9060,30,MALE,OWNED,0,BAD
9061,36,MALE,OWNED,3,GOOD
9062,25,FEMALE,PARENTS,1,GOOD
9063,30,MALE,OWNED,2,GOOD
9064,32,MALE,OWNED,4,GOOD
9065,40,MALE,OWNED,4,GOOD
9066,37,MALE,OWNED,2,GOOD
9067,26,FEMALE,OWNED,0,GOOD
9068,41,MALE,OWNED,1,GOOD
9069,38,MALE,OWNED,4,BAD
9070,39,FEMALE,OWNED,3,GOOD
9071,45,MALE,OTHERS,3,BAD
9072,39,FEMALE,RENT,1,GOOD
9073,38,MALE,OWNED,5,BAD
9074,41,FEMALE,RENT,1,GOOD
9075,37,MALE,RENT,4,GOOD
9076,42,MALE,RENT,0,BAD
9077,27,MALE,PARENTS,1,GOOD
9078,35,MALE,RENT,3,BAD
9079,40,MALE,OWNED,4,GOOD
9080,42,MALE,RENT,4,GOOD
9081,33,FEMALE,RENT,5,GOOD
9082,38,MALE,OWNED,0,GOOD
9083,23,MALE,OWNED,5,GOOD
9084,37,MALE,OWNED,5,GOOD
9085,35,MALE,OWNED,1,GOOD
9086,33,MALE,RENT,2,BAD
9087,43,MALE,OTHERS,2,BAD
9088,42,MALE,OWNED,4,GOOD
9089,38,MALE,RENT,2,BAD
9090,51,MALE,RENT,3,BAD
9091,41,MALE,OWNED,3,GOOD
9092,44,MALE,OWNED,1,GOOD
9093,27,MALE,RENT,0,BAD
9094,23,FEMALE,OWNED,0,GOOD
9095,34,FEMALE,RENT,1,GOOD
9096,47,MALE,OWNED,3,GOOD
9097,46,MALE,OWNED,4,GOOD
9098,42,FEMALE,OWNED,1,GOOD
9099,38,FEMALE,OWNED,0,GOOD
9100,27,FEMALE,OWNED,0,GOOD
9101,31,FEMALE,OWNED,4,BAD
9102,49,FEMALE,RENT,3,BAD
9103,33,MALE,OTHERS,4,BAD
9104,38,MALE,RENT,1,GOOD
9105,33,MALE,RENT,3,BAD
9106,28,FEMALE,OWNED,1,GOOD
9107,29,MALE,RENT,0,GOOD
9108,37,FEMALE,OWNED,5,GOOD
9109,38,FEMALE,OTHERS,4,GOOD
9110,25,MALE,OWNED,1,GOOD
9111,31,MALE,OWNED,4,GOOD
9112,27,MALE,OWNED,1,GOOD
9113,51,MALE,OWNED,0,GOOD
9114,34,MALE,OWNED,5,GOOD
9115,43,MALE,RENT,3,BAD
9116,46,MALE,OWNED,1,GOOD
9117,43,MALE,OWNED,4,BAD
9118,47,MALE,OTHERS,5,GOOD
9119,48,FEMALE,OWNED,4,GOOD
9120,39,MALE,RENT,1,BAD
9121,26,MALE,OTHERS,0,GOOD
9122,35,MALE,OWNED,4,GOOD
9123,40,FEMALE,RENT,4,BAD
9124,35,FEMALE,OWNED,3,GOOD
9125,38,FEMALE,PARENTS,5,GOOD
9126,38,MALE,OTHERS,5,BAD
9127,26,MALE,PARENTS,1,BAD
9128,39,FEMALE,RENT,2,GOOD
9129,36,FEMALE,OWNED,0,GOOD
9130,25,MALE,OWNED,0,BAD
9131,36,MALE,RENT,1,BAD
9132,33,MALE,RENT,2,BAD
9133,29,MALE,OWNED,0,GOOD
9134,18,MALE,OWNED,0,GOOD
9135,41,MALE,OTHERS,0,GOOD
9136,36,MALE,RENT,1,GOOD
9137,25,FEMALE,OWNED,5,GOOD
9138,34,FEMALE,OWNED,3,GOOD
9139,41,FEMALE,OTHERS,0,GOOD
9140,30,MALE,RENT,1,GOOD
9141,41,FEMALE,RENT,3,BAD
9142,32,MALE,OTHERS,1,BAD
9143,28,FEMALE,RENT,3,BAD
9144,42,FEMALE,OWNED,3,GOOD
9145,37,FEMALE,OWNED,2,GOOD
9146,26,MALE,PARENTS,0,GOOD
9147,36,FEMALE,OWNED,5,GOOD
9148,29,FEMALE,OWNED,4,GOOD
9149,45,MALE,OWNED,0,GOOD
9150,32,MALE,PARENTS,1,GOOD
9151,36,FEMALE,RENT,1,GOOD
9152,31,MALE,OWNED,2,GOOD
9153,23,FEMALE,PARENTS,0,GOOD
9154,39,MALE,RENT,5,BAD
9155,36,MALE,PARENTS,1,GOOD
9156,42,FEMALE,OWNED,5,GOOD
9157,33,FEMALE,OWNED,1,GOOD
9158,34,FEMALE,RENT,4,BAD
9159,36,MALE,OWNED,1,GOOD
9160,30,MALE,OWNED,0,GOOD
9161,43,FEMALE,OWNED,1,GOOD
9162,38,MALE,OWNED,5,BAD
9163,41,MALE,OWNED,4,BAD
9164,43,FEMALE,OWNED,1,GOOD
9165,47,MALE,OTHERS,4,BAD
9166,49,MALE,RENT,3,GOOD
9167,34,FEMALE,OWNED,2,BAD
9168,28,FEMALE,RENT,3,BAD
9169,34,MALE,OWNED,2,GOOD
9170,43,FEMALE,RENT,5,GOOD
9171,32,FEMALE,PARENTS,4,BAD
9172,34,FEMALE,OWNED,3,GOOD
9173,22,MALE,PARENTS,1,BAD
9174,34,MALE,OWNED,4,GOOD
9175,33,FEMALE,OWNED,1,GOOD
9176,28,MALE,OWNED,0,GOOD
9177,46,MALE,OWNED,4,GOOD
9178,28,FEMALE,OWNED,0,GOOD
9179,34,FEMALE,RENT,0,BAD
9180,47,MALE,OWNED,1,GOOD
9181,42,FEMALE,OWNED,4,GOOD
9182,42,FEMALE,OTHERS,3,BAD
9183,38,MALE,OWNED,4,GOOD
9184,42,FEMALE,RENT,3,BAD
9185,19,MALE,OWNED,3,BAD
9186,27,MALE,OWNED,2,GOOD
9187,40,FEMALE,OWNED,5,GOOD
9188,40,MALE,OTHERS,0,GOOD
9189,30,MALE,RENT,5,BAD
9190,36,FEMALE,OWNED,1,GOOD
9191,27,MALE,RENT,1,BAD
9192,33,MALE,OWNED,1,GOOD
9193,42,FEMALE,RENT,1,GOOD
9194,30,FEMALE,PARENTS,2,GOOD
9195,29,MALE,RENT,1,BAD
9196,22,MALE,PARENTS,1,BAD
9197,27,MALE,OWNED,1,BAD
9198,39,MALE,OWNED,4,GOOD
9199,33,FEMALE,OWNED,3,GOOD
9200,26,FEMALE,OWNED,2,GOOD
9201,43,FEMALE,OWNED,3,GOOD
9202,43,MALE,OWNED,2,GOOD
9203,34,MALE,RENT,2,BAD
9204,27,FEMALE,RENT,1,GOOD
9205,39,FEMALE,RENT,5,BAD
9206,43,MALE,RENT,5,GOOD
9207,28,FEMALE,OWNED,1,GOOD
9208,41,MALE,OWNED,2,GOOD
9209,31,MALE,RENT,2,GOOD
9210,36,FEMALE,RENT,5,BAD
9211,47,FEMALE,OTHERS,1,BAD
9212,38,MALE,OWNED,1,GOOD
9213,28,FEMALE,OWNED,3,GOOD
9214,33,MALE,RENT,0,BAD
9215,31,MALE,OWNED,0,GOOD
9216,31,MALE,RENT,1,GOOD
9217,43,FEMALE,PARENTS,0,GOOD
9218,32,MALE,PARENTS,1,GOOD
9219,31,FEMALE,OWNED,1,GOOD
9220,47,MALE,RENT,1,GOOD
9221,41,MALE,OWNED,5,BAD
9222,29,MALE,OTHERS,1,BAD
9223,37,FEMALE,OWNED,1,GOOD
9224,26,MALE,OWNED,0,GOOD
9225,31,FEMALE,OWNED,2,GOOD
9226,29,MALE,OWNED,1,GOOD
9227,38,FEMALE,OWNED,3,BAD
9228,31,FEMALE,OTHERS,1,GOOD
9229,40,FEMALE,RENT,1,BAD
9230,40,FEMALE,OWNED,5,GOOD
9231,35,MALE,OWNED,0,GOOD
9232,38,MALE,OWNED,3,GOOD
9233,35,MALE,OWNED,3,GOOD
9234,36,MALE,OWNED,4,GOOD
9235,37,FEMALE,OWNED,3,GOOD
9236,37,MALE,OWNED,1,GOOD
9237,38,FEMALE,OWNED,2,GOOD
9238,23,FEMALE,PARENTS,1,BAD
9239,34,MALE,OWNED,4,GOOD
9240,21,MALE,RENT,0,GOOD
9241,34,FEMALE,OWNED,4,GOOD
9242,33,FEMALE,OWNED,0,GOOD
9243,29,MALE,OTHERS,1,BAD
9244,34,FEMALE,OWNED,5,GOOD
9245,36,FEMALE,PARENTS,1,GOOD
9246,28,FEMALE,OWNED,0,GOOD
9247,38,FEMALE,RENT,5,GOOD
9248,31,MALE,OTHERS,0,GOOD
9249,32,FEMALE,OTHERS,4,BAD
9250,35,MALE,RENT,5,BAD
9251,26,MALE,RENT,0,BAD
9252,41,FEMALE,RENT,0,GOOD
9253,33,FEMALE,OWNED,1,GOOD
9254,37,FEMALE,OWNED,3,GOOD
9255,39,MALE,RENT,4,BAD
