ID,Age,Gender,Residence.Ownership,number.of.dependants,status
8173,40,FEMALE,RENT,3,GOOD
8174,32,MALE,PARENTS,2,GOOD
8175,36,FEMALE,OTHERS,0,GOOD
8176,30,MALE,RENT,1,GOOD
8177,34,FEMALE,OWNED,5,GOOD
8178,26,MALE,OWNED,0,BAD
8179,35,MALE,RENT,2,GOOD
8180,28,FEMALE,RENT,0,BAD
8181,34,MALE,RENT,3,GOOD
8182,30,FEMALE,OWNED,1,GOOD
8183,34,MALE,RENT,2,GOOD
8184,39,MALE,OWNED,0,GOOD
8185,33,FEMALE,OTHERS,0,GOOD
8186,36,FEMALE,OWNED,1,GOOD
8187,43,MALE,PARENTS,1,GOOD
8188,34,MALE,OWNED,0,GOOD
8189,34,FEMALE,OWNED,0,GOOD
8190,46,FEMALE,OWNED,2,GOOD
8191,41,MALE,RENT,5,BAD
8192,32,FEMALE,RENT,0,GOOD
8193,28,FEMALE,OWNED,1,GOOD
8194,35,MALE,OWNED,3,GOOD
8195,32,MALE,OWNED,3,BAD
8196,37,MALE,OTHERS,2,GOOD
8197,28,MALE,OWNED,0,GOOD
8198,37,MALE,OWNED,1,GOOD
8199,30,MALE,OTHERS,0,GOOD
8200,31,FEMALE,PARENTS,1,GOOD
8201,39,FEMALE,OWNED,0,GOOD
8202,31,FEMALE,OWNED,2,GOOD
8203,44,MALE,PARENTS,3,BAD
8204,43,MALE,OWNED,5,GOOD
8205,39,FEMALE,OWNED,3,BAD
8206,42,MALE,OWNED,1,GOOD
8207,36,FEMALE,OWNED,1,GOOD
8208,34,FEMALE,RENT,1,GOOD
8209,47,MALE,OWNED,4,GOOD
8210,36,FEMALE,OWNED,4,BAD
8211,31,FEMALE,PARENTS,0,BAD
8212,38,FEMALE,RENT,3,BAD
8213,34,FEMALE,RENT,5,GOOD
8214,43,MALE,OTHERS,2,BAD
8215,27,MALE,OWNED,0,GOOD
8216,36,FEMALE,OTHERS,3,GOOD
8217,37,MALE,RENT,4,BAD
8218,31,FEMALE,RENT,1,BAD
8219,31,MALE,OWNED,1,GOOD
8220,32,FEMALE,OWNED,4,GOOD
8221,28,MALE,OWNED,0,GOOD
8222,32,MALE,OWNED,1,GOOD
8223,38,MALE,PARENTS,4,GOOD
8224,29,FEMALE,RENT,5,BAD
8225,28,FEMALE,OWNED,5,BAD
8226,49,FEMALE,RENT,5,BAD
8227,34,FEMALE,PARENTS,0,GOOD
8228,41,FEMALE,OTHERS,2,BAD
8229,37,FEMALE,RENT,4,BAD
8230,41,MALE,OWNED,5,GOOD
8231,25,MALE,OWNED,0,GOOD
8232,33,MALE,OWNED,1,BAD
8233,26,MALE,PARENTS,0,GOOD
8234,20,FEMALE,PARENTS,1,BAD
8235,35,FEMALE,OWNED,1,GOOD
8236,35,FEMALE,OWNED,4,GOOD
8237,47,MALE,OTHERS,1,GOOD
8238,32,MALE,RENT,1,BAD
8239,35,MALE,OWNED,2,BAD
8240,41,MALE,OTHERS,3,GOOD
8241,38,MALE,OWNED,3,BAD
8242,24,MALE,PARENTS,0,BAD
8243,21,MALE,PARENTS,1,BAD
8244,32,FEMALE,OWNED,2,GOOD
8245,36,MALE,OWNED,1,GOOD
8246,26,MALE,OWNED,1,GOOD
8247,25,FEMALE,OWNED,1,GOOD
8248,34,MALE,OWNED,4,GOOD
8249,33,MALE,OWNED,5,GOOD
8250,36,MALE,OWNED,2,GOOD
8251,38,FEMALE,OWNED,1,GOOD
8252,42,FEMALE,RENT,4,BAD
8253,39,MALE,OWNED,2,GOOD
8254,43,MALE,RENT,5,BAD
8255,33,FEMALE,OWNED,0,GOOD
8256,31,MALE,OWNED,3,GOOD
8257,23,FEMALE,OWNED,1,GOOD
8258,37,MALE,RENT,0,BAD
8259,35,MALE,RENT,4,BAD
8260,46,FEMALE,OTHERS,2,GOOD
8261,33,FEMALE,OWNED,1,GOOD
8262,40,MALE,OWNED,4,GOOD
8263,23,FEMALE,OWNED,0,GOOD
8264,38,MALE,OWNED,4,GOOD
8265,30,MALE,OTHERS,4,BAD
8266,29,MALE,OWNED,1,GOOD
8267,29,FEMALE,OWNED,5,BAD
8268,34,FEMALE,OWNED,1,GOOD
8269,34,FEMALE,OTHERS,0,GOOD
8270,31,MALE,OWNED,4,BAD
8271,25,MALE,OWNED,1,GOOD
8272,34,MALE,OWNED,0,GOOD
8273,31,FEMALE,OWNED,4,GOOD
8274,43,MALE,OWNED,4,BAD
8275,32,MALE,RENT,5,BAD
8276,32,MALE,RENT,3,BAD
8277,45,MALE,OWNED,2,GOOD
8278,35,MALE,OWNED,4,GOOD
8279,36,MALE,RENT,1,BAD
8280,29,MALE,OWNED,0,BAD
8281,31,FEMALE,OWNED,2,BAD
8282,29,FEMALE,OWNED,0,GOOD
8283,41,FEMALE,OWNED,2,GOOD
8284,41,FEMALE,OWNED,3,GOOD
8285,38,MALE,PARENTS,4,GOOD
8286,22,MALE,PARENTS,0,GOOD
8287,40,MALE,OWNED,5,GOOD
8288,34,MALE,OTHERS,4,GOOD
8289,33,MALE,OWNED,0,GOOD
8290,32,FEMALE,OTHERS,0,GOOD
8291,43,FEMALE,OWNED,0,GOOD
8292,40,MALE,OWNED,3,GOOD
8293,35,MALE,OWNED,5,BAD
8294,33,MALE,RENT,2,BAD
8295,43,FEMALE,OWNED,1,GOOD
8296,31,MALE,OWNED,3,GOOD
8297,40,MALE,PARENTS,4,BAD
8298,35,FEMALE,PARENTS,5,BAD
8299,23,FEMALE,RENT,1,GOOD
8300,29,MALE,OWNED,0,GOOD
8301,30,FEMALE,OWNED,1,GOOD
8302,42,FEMALE,OWNED,5,BAD
8303,36,MALE,RENT,3,BAD
8304,33,FEMALE,OWNED,0,GOOD
8305,29,FEMALE,PARENTS,4,BAD
8306,29,MALE,OWNED,0,GOOD
8307,40,MALE,OWNED,4,GOOD
8308,49,MALE,OWNED,2,GOOD
8309,38,MALE,OTHERS,4,GOOD
8310,36,FEMALE,OWNED,0,GOOD
8311,39,MALE,PARENTS,1,BAD
8312,30,MALE,RENT,5,BAD
8313,32,MALE,RENT,2,GOOD
8314,39,FEMALE,OTHERS,5,BAD
8315,35,FEMALE,OTHERS,1,GOOD
8316,33,MALE,RENT,3,BAD
8317,28,FEMALE,RENT,1,GOOD
8318,37,FEMALE,OWNED,2,GOOD
8319,38,MALE,RENT,5,BAD
8320,36,MALE,RENT,3,BAD
8321,33,MALE,RENT,3,BAD
8322,41,FEMALE,OWNED,3,GOOD
8323,42,MALE,OWNED,3,GOOD
8324,36,FEMALE,OWNED,3,GOOD
8325,34,MALE,RENT,3,BAD
8326,30,MALE,OWNED,0,GOOD
8327,40,MALE,OWNED,0,GOOD
8328,34,MALE,OWNED,0,GOOD
8329,27,FEMALE,OWNED,1,GOOD
8330,40,FEMALE,OWNED,1,GOOD
8331,42,FEMALE,OTHERS,2,GOOD
8332,31,FEMALE,OWNED,4,GOOD
8333,46,MALE,OWNED,4,GOOD
8334,31,MALE,RENT,5,BAD
8335,36,MALE,RENT,4,BAD
8336,24,FEMALE,PARENTS,1,BAD
8337,32,FEMALE,OTHERS,0,GOOD
8338,31,FEMALE,PARENTS,5,GOOD
8339,33,MALE,PARENTS,1,BAD
8340,42,MALE,RENT,4,BAD
8341,27,MALE,RENT,4,BAD
8342,32,MALE,RENT,4,BAD
8343,27,MALE,RENT,1,GOOD
8344,34,MALE,OWNED,3,GOOD
8345,39,MALE,RENT,4,BAD
8346,41,MALE,OWNED,2,GOOD
8347,34,MALE,OWNED,2,BAD
8348,31,FEMALE,OWNED,4,GOOD
8349,44,FEMALE,RENT,3,BAD
8350,37,MALE,OWNED,2,GOOD
8351,24,MALE,OWNED,1,GOOD
8352,38,MALE,RENT,4,BAD
8353,20,MALE,PARENTS,1,GOOD
8354,29,FEMALE,RENT,5,BAD
8355,27,MALE,RENT,1,GOOD
8356,32,FEMALE,OWNED,4,BAD
8357,39,MALE,OWNED,0,GOOD
8358,30,MALE,RENT,3,BAD
8359,36,MALE,RENT,2,BAD
8360,44,FEMALE,RENT,4,BAD
8361,32,MALE,RENT,2,BAD
8362,21,MALE,RENT,1,GOOD
8363,31,MALE,OWNED,5,GOOD
8364,31,FEMALE,PARENTS,0,GOOD
8365,30,MALE,RENT,0,BAD
8366,30,MALE,RENT,3,GOOD
8367,37,MALE,OWNED,2,GOOD
8368,44,FEMALE,OWNED,0,GOOD
8369,37,FEMALE,OWNED,0,GOOD
8370,34,FEMALE,RENT,0,BAD
8371,38,MALE,OTHERS,4,GOOD
8372,33,FEMALE,RENT,2,BAD
8373,28,MALE,PARENTS,1,BAD
8374,23,FEMALE,PARENTS,1,BAD
8375,46,FEMALE,RENT,4,BAD
8376,28,MALE,OWNED,0,GOOD
8377,40,FEMALE,RENT,3,GOOD
8378,43,MALE,PARENTS,2,GOOD
8379,36,MALE,OWNED,0,GOOD
8380,36,MALE,OWNED,2,GOOD
8381,32,MALE,OWNED,4,GOOD
8382,31,FEMALE,OWNED,5,GOOD
8383,49,MALE,OWNED,3,GOOD
8384,37,MALE,OWNED,1,GOOD
8385,33,FEMALE,OTHERS,3,BAD
8386,28,MALE,OWNED,2,GOOD
8387,42,MALE,RENT,3,BAD
8388,47,MALE,OWNED,2,GOOD
8389,42,FEMALE,OWNED,3,GOOD
8390,22,MALE,RENT,4,BAD
8391,31,MALE,OTHERS,1,GOOD
8392,38,MALE,RENT,4,BAD
8393,33,MALE,OWNED,4,GOOD
8394,43,MALE,OWNED,5,GOOD
8395,22,FEMALE,PARENTS,0,GOOD
8396,38,MALE,OWNED,4,GOOD
8397,31,FEMALE,OWNED,5,GOOD
8398,22,FEMALE,PARENTS,1,GOOD
8399,25,MALE,PARENTS,1,BAD
8400,41,FEMALE,OWNED,2,GOOD
8401,29,MALE,RENT,2,GOOD
8402,30,FEMALE,PARENTS,1,GOOD
8403,33,MALE,OWNED,2,GOOD
8404,37,MALE,OWNED,3,BAD
8405,33,MALE,OWNED,1,GOOD
8406,33,MALE,OWNED,4,GOOD
8407,33,FEMALE,OWNED,3,GOOD
8408,30,MALE,OTHERS,3,BAD
8409,43,MALE,RENT,1,BAD
8410,39,MALE,OWNED,2,GOOD
8411,36,MALE,OWNED,0,GOOD
8412,37,MALE,OTHERS,2,GOOD
8413,33,MALE,RENT,2,BAD
8414,33,FEMALE,OWNED,3,GOOD
8415,39,MALE,RENT,3,BAD
8416,39,FEMALE,OTHERS,5,GOOD
8417,38,MALE,OTHERS,0,GOOD
8418,24,FEMALE,OWNED,0,GOOD
8419,31,MALE,RENT,5,BAD
8420,34,FEMALE,OWNED,3,GOOD
8421,31,MALE,RENT,3,GOOD
8422,46,MALE,OWNED,1,GOOD
8423,33,MALE,RENT,3,BAD
8424,32,MALE,PARENTS,0,BAD
8425,29,MALE,PARENTS,0,GOOD
8426,36,MALE,OTHERS,4,GOOD
8427,39,MALE,RENT,4,BAD
8428,31,MALE,OWNED,1,GOOD
8429,18,MALE,PARENTS,0,BAD
8430,43,MALE,PARENTS,3,GOOD
8431,40,MALE,PARENTS,4,GOOD
8432,20,FEMALE,PARENTS,0,GOOD
8433,41,FEMALE,OWNED,0,GOOD
8434,52,MALE,RENT,5,BAD
8435,32,MALE,OWNED,2,GOOD
8436,41,MALE,PARENTS,5,BAD
8437,42,FEMALE,RENT,4,BAD
8438,34,FEMALE,RENT,5,BAD
8439,30,FEMALE,OWNED,4,BAD
8440,36,MALE,OWNED,0,GOOD
8441,24,MALE,RENT,1,BAD
8442,32,FEMALE,OWNED,0,GOOD
8443,28,FEMALE,OWNED,0,GOOD
8444,61,MALE,RENT,5,GOOD
8445,29,MALE,RENT,0,BAD
8446,47,FEMALE,OTHERS,5,GOOD
8447,32,MALE,OTHERS,4,BAD
8448,31,MALE,OWNED,3,BAD
8449,30,MALE,OWNED,0,GOOD
8450,26,FEMALE,OWNED,1,GOOD
8451,32,FEMALE,OWNED,2,GOOD
8452,33,MALE,RENT,2,BAD
8453,38,MALE,OWNED,1,GOOD
8454,29,MALE,OWNED,1,GOOD
8455,35,MALE,OWNED,1,GOOD
8456,35,FEMALE,OWNED,0,GOOD
8457,24,MALE,OWNED,0,GOOD
8458,36,FEMALE,RENT,0,GOOD
8459,35,MALE,RENT,4,BAD
8460,42,FEMALE,RENT,1,GOOD
8461,35,FEMALE,RENT,4,BAD
8462,31,MALE,OWNED,1,GOOD
8463,32,MALE,OWNED,1,GOOD
8464,41,MALE,OWNED,2,BAD
8465,41,MALE,OWNED,0,GOOD
8466,32,MALE,OTHERS,3,BAD
8467,31,FEMALE,RENT,4,BAD
8468,27,MALE,OWNED,1,GOOD
8469,22,MALE,PARENTS,1,BAD
8470,38,FEMALE,OWNED,0,GOOD
8471,35,FEMALE,RENT,4,BAD
8472,18,MALE,RENT,1,BAD
8473,39,FEMALE,RENT,0,GOOD
8474,35,FEMALE,OWNED,0,GOOD
8475,38,MALE,RENT,3,BAD
8476,37,MALE,OWNED,3,GOOD
8477,24,MALE,OWNED,1,BAD
8478,37,FEMALE,OTHERS,4,GOOD
8479,29,MALE,OTHERS,0,GOOD
8480,32,FEMALE,OWNED,3,GOOD
8481,41,FEMALE,OWNED,2,GOOD
8482,25,FEMALE,OWNED,0,GOOD
8483,33,MALE,OWNED,1,GOOD
8484,41,FEMALE,OWNED,3,GOOD
8485,32,FEMALE,OWNED,4,GOOD
8486,27,FEMALE,RENT,0,GOOD
8487,36,MALE,OWNED,2,GOOD
8488,38,FEMALE,RENT,0,GOOD
8489,34,FEMALE,PARENTS,1,GOOD
8490,37,MALE,PARENTS,5,BAD
8491,33,MALE,OWNED,1,GOOD
8492,42,MALE,OWNED,5,GOOD
8493,36,FEMALE,RENT,3,GOOD
8494,35,FEMALE,RENT,4,GOOD
8495,31,FEMALE,RENT,0,GOOD
8496,59,MALE,RENT,2,GOOD
8497,30,FEMALE,RENT,3,GOOD
8498,38,FEMALE,RENT,3,BAD
8499,35,MALE,OWNED,4,BAD
8500,31,MALE,OWNED,0,GOOD
8501,38,MALE,OWNED,2,GOOD
8502,26,MALE,RENT,0,BAD
8503,39,MALE,OWNED,0,GOOD
8504,33,FEMALE,OWNED,3,GOOD
8505,39,MALE,RENT,0,GOOD
8506,39,FEMALE,OWNED,5,GOOD
8507,32,MALE,OWNED,1,GOOD
8508,27,MALE,OWNED,0,GOOD
8509,34,MALE,RENT,4,BAD
8510,47,MALE,OWNED,1,GOOD
8511,46,FEMALE,RENT,3,GOOD
8512,32,MALE,OTHERS,1,GOOD
8513,33,MALE,OTHERS,5,BAD
8514,37,MALE,OWNED,4,BAD
8515,39,FEMALE,RENT,1,GOOD
8516,48,FEMALE,OWNED,2,GOOD
8517,29,MALE,OWNED,2,GOOD
8518,35,MALE,RENT,5,BAD
8519,21,MALE,PARENTS,1,BAD
8520,33,FEMALE,RENT,3,GOOD
8521,36,FEMALE,PARENTS,2,BAD
8522,38,FEMALE,OWNED,5,GOOD
8523,39,MALE,OWNED,1,GOOD
8524,40,MALE,PARENTS,0,GOOD
8525,27,MALE,OWNED,1,GOOD
8526,34,FEMALE,OWNED,3,GOOD
8527,30,FEMALE,RENT,5,BAD
8528,35,FEMALE,OWNED,3,GOOD
8529,31,FEMALE,OWNED,1,GOOD
8530,26,MALE,PARENTS,1,BAD
8531,37,MALE,OWNED,2,GOOD
8532,42,MALE,OWNED,1,GOOD
8533,32,FEMALE,OWNED,0,GOOD
8534,29,MALE,PARENTS,1,BAD
8535,37,FEMALE,OWNED,0,GOOD
8536,44,MALE,RENT,2,GOOD
8537,28,MALE,OWNED,0,GOOD
8538,33,MALE,RENT,2,BAD
8539,38,FEMALE,OWNED,4,GOOD
8540,30,FEMALE,OTHERS,3,BAD
8541,35,FEMALE,PARENTS,1,GOOD
8542,26,MALE,RENT,1,BAD
8543,24,FEMALE,OWNED,0,GOOD
8544,38,MALE,RENT,4,BAD
8545,40,MALE,PARENTS,0,GOOD
8546,36,MALE,RENT,5,BAD
8547,23,FEMALE,PARENTS,0,BAD
8548,34,MALE,OWNED,3,GOOD
8549,31,MALE,OTHERS,0,GOOD
8550,45,MALE,RENT,1,BAD
8551,36,FEMALE,OWNED,3,GOOD
8552,41,MALE,OWNED,1,GOOD
8553,32,FEMALE,OWNED,5,GOOD
8554,38,MALE,OWNED,5,BAD
8555,26,MALE,PARENTS,0,BAD
8556,33,MALE,OWNED,3,BAD
8557,26,MALE,RENT,3,BAD
8558,29,FEMALE,RENT,1,BAD
8559,33,MALE,RENT,3,BAD
8560,50,MALE,OWNED,3,GOOD
8561,42,FEMALE,OTHERS,3,GOOD
8562,39,MALE,OWNED,2,BAD
8563,29,MALE,OWNED,1,GOOD
8564,31,MALE,RENT,1,BAD
8565,40,MALE,OWNED,5,GOOD
8566,47,MALE,OWNED,5,GOOD
8567,40,MALE,RENT,5,BAD
8568,29,FEMALE,RENT,1,BAD
8569,32,FEMALE,OTHERS,4,BAD
8570,33,MALE,RENT,3,BAD
8571,37,FEMALE,OWNED,2,GOOD
8572,36,MALE,RENT,2,BAD
8573,30,MALE,OWNED,5,BAD
8574,40,MALE,OWNED,3,BAD
8575,34,MALE,RENT,1,BAD
8576,43,FEMALE,RENT,4,GOOD
8577,26,MALE,RENT,0,BAD
8578,17,MALE,RENT,0,GOOD
8579,31,FEMALE,OTHERS,1,BAD
8580,35,MALE,OWNED,2,GOOD
8581,32,FEMALE,OWNED,1,GOOD
8582,36,FEMALE,PARENTS,2,GOOD
8583,28,MALE,OWNED,2,BAD
8584,29,MALE,RENT,4,BAD
8585,40,MALE,OWNED,1,GOOD
8586,42,MALE,OTHERS,0,BAD
8587,36,FEMALE,PARENTS,2,GOOD
8588,30,MALE,RENT,0,GOOD
8589,45,MALE,OWNED,0,GOOD
8590,36,FEMALE,OTHERS,0,GOOD
8591,26,MALE,RENT,0,BAD
8592,41,MALE,OWNED,5,GOOD
8593,32,MALE,OWNED,3,BAD
8594,33,MALE,OTHERS,1,GOOD
8595,38,MALE,RENT,1,GOOD
8596,30,MALE,RENT,4,BAD
8597,34,MALE,RENT,5,BAD
8598,31,MALE,OWNED,2,GOOD
8599,44,MALE,RENT,5,BAD
8600,28,FEMALE,OWNED,0,GOOD
8601,43,FEMALE,RENT,5,GOOD
8602,39,MALE,OTHERS,0,BAD
8603,18,MALE,RENT,1,GOOD
8604,42,MALE,OWNED,3,GOOD
8605,39,MALE,OWNED,0,GOOD
8606,32,MALE,OTHERS,2,BAD
8607,41,MALE,OWNED,2,GOOD
8608,35,MALE,OWNED,3,BAD
8609,34,FEMALE,RENT,4,BAD
8610,34,MALE,OWNED,3,GOOD
8611,45,MALE,OWNED,0,GOOD
8612,29,MALE,OWNED,4,GOOD
8613,22,MALE,OWNED,1,BAD
8614,44,MALE,RENT,0,GOOD
8615,34,MALE,RENT,4,BAD
8616,35,MALE,OTHERS,0,GOOD
8617,35,FEMALE,OWNED,1,GOOD
8618,42,FEMALE,OWNED,1,GOOD
8619,39,MALE,RENT,4,BAD
8620,26,MALE,OWNED,3,GOOD
8621,38,MALE,OWNED,2,GOOD
8622,47,MALE,OWNED,2,GOOD
8623,35,MALE,RENT,2,BAD
8624,35,MALE,OWNED,1,GOOD
8625,31,MALE,OWNED,0,GOOD
8626,31,MALE,OWNED,3,BAD
8627,25,FEMALE,PARENTS,1,GOOD
8628,35,MALE,OTHERS,1,BAD
8629,40,MALE,OTHERS,4,BAD
8630,32,FEMALE,PARENTS,4,BAD
8631,41,MALE,RENT,4,BAD
8632,27,MALE,OTHERS,0,BAD
8633,35,MALE,OWNED,3,GOOD
8634,46,FEMALE,OWNED,3,GOOD
8635,48,MALE,RENT,5,BAD
8636,42,FEMALE,OWNED,0,GOOD
8637,41,MALE,OWNED,5,BAD
8638,28,FEMALE,RENT,5,BAD
8639,23,MALE,PARENTS,1,BAD
8640,29,FEMALE,RENT,5,BAD
8641,34,MALE,RENT,4,BAD
8642,40,FEMALE,RENT,4,BAD
8643,40,FEMALE,RENT,4,BAD
8644,46,MALE,RENT,0,GOOD
8645,28,MALE,OWNED,0,GOOD
8646,35,MALE,OWNED,4,BAD
8647,39,MALE,PARENTS,0,GOOD
8648,40,MALE,OWNED,3,BAD
8649,45,FEMALE,OWNED,3,GOOD
8650,30,FEMALE,OWNED,1,GOOD
8651,27,FEMALE,PARENTS,0,GOOD
8652,30,MALE,OWNED,0,GOOD
8653,33,FEMALE,OWNED,1,GOOD
8654,33,FEMALE,RENT,0,GOOD
8655,34,MALE,RENT,3,GOOD
8656,35,FEMALE,RENT,2,GOOD
8657,34,FEMALE,OWNED,3,GOOD
8658,37,MALE,OWNED,4,BAD
8659,37,FEMALE,OWNED,2,GOOD
8660,33,MALE,PARENTS,1,BAD
8661,33,FEMALE,PARENTS,3,GOOD
8662,32,MALE,RENT,3,GOOD
8663,47,MALE,OWNED,4,GOOD
8664,28,MALE,OWNED,0,GOOD
8665,39,FEMALE,OTHERS,3,BAD
8666,34,MALE,OWNED,1,GOOD
8667,38,FEMALE,OWNED,2,GOOD
8668,28,FEMALE,OWNED,1,GOOD
8669,45,MALE,OWNED,3,BAD
8670,34,MALE,RENT,0,GOOD
8671,25,MALE,OWNED,0,GOOD
8672,26,MALE,OWNED,0,GOOD
8673,36,FEMALE,OWNED,5,GOOD
8674,49,FEMALE,OWNED,2,GOOD
8675,37,MALE,RENT,4,BAD
8676,32,FEMALE,OWNED,3,GOOD
8677,32,FEMALE,OWNED,2,GOOD
8678,34,FEMALE,PARENTS,5,BAD
8679,39,MALE,OTHERS,3,GOOD
8680,35,FEMALE,RENT,2,BAD
8681,36,MALE,OTHERS,1,BAD
8682,41,MALE,RENT,4,GOOD
8683,39,FEMALE,OWNED,1,GOOD
8684,44,FEMALE,RENT,1,GOOD
8685,44,FEMALE,RENT,0,GOOD
8686,26,MALE,PARENTS,1,GOOD
8687,37,MALE,RENT,4,BAD
8688,28,MALE,RENT,1,GOOD
8689,30,MALE,OWNED,4,BAD
8690,19,FEMALE,PARENTS,1,GOOD
8691,35,FEMALE,OWNED,1,GOOD
8692,45,FEMALE,OWNED,3,GOOD
8693,40,MALE,OWNED,2,GOOD
8694,31,FEMALE,OWNED,1,GOOD
8695,33,FEMALE,RENT,1,GOOD
8696,34,FEMALE,RENT,1,GOOD
8697,23,FEMALE,PARENTS,1,BAD
8698,32,FEMALE,OWNED,1,GOOD
8699,35,MALE,OWNED,5,GOOD
8700,35,FEMALE,OWNED,4,BAD
8701,41,MALE,RENT,5,BAD
8702,32,FEMALE,RENT,0,GOOD
8703,43,MALE,RENT,0,GOOD
8704,32,MALE,OWNED,4,GOOD
8705,47,MALE,RENT,1,GOOD
8706,30,MALE,PARENTS,1,BAD
8707,27,MALE,OWNED,0,BAD
8708,38,FEMALE,OWNED,1,GOOD
8709,35,MALE,RENT,2,GOOD
8710,30,FEMALE,OWNED,5,GOOD
8711,33,FEMALE,RENT,2,GOOD
8712,45,MALE,OWNED,4,GOOD
8713,35,MALE,RENT,1,BAD
8714,39,FEMALE,RENT,0,GOOD
8715,35,FEMALE,RENT,4,GOOD
8716,31,FEMALE,OTHERS,5,GOOD
8717,30,FEMALE,RENT,0,GOOD
8718,30,FEMALE,OWNED,0,GOOD
8719,42,FEMALE,OWNED,0,GOOD
8720,22,FEMALE,PARENTS,1,BAD
8721,24,MALE,RENT,0,GOOD
8722,39,FEMALE,OWNED,2,GOOD
8723,27,MALE,OWNED,0,GOOD
8724,31,FEMALE,RENT,4,GOOD
8725,26,MALE,RENT,0,GOOD
8726,40,MALE,OWNED,0,GOOD
8727,50,FEMALE,OWNED,0,GOOD
8728,33,FEMALE,OWNED,3,BAD
8729,41,MALE,PARENTS,3,GOOD
8730,32,FEMALE,OWNED,3,GOOD
8731,23,MALE,OWNED,1,GOOD
8732,31,MALE,OWNED,4,GOOD
8733,40,MALE,OTHERS,4,BAD
8734,30,MALE,OWNED,3,GOOD
8735,35,MALE,OWNED,4,GOOD
8736,27,MALE,OWNED,0,GOOD
8737,38,MALE,OWNED,2,GOOD
8738,38,MALE,RENT,4,BAD
8739,34,MALE,OWNED,2,BAD
8740,48,FEMALE,OWNED,5,GOOD
8741,32,FEMALE,RENT,0,GOOD
8742,38,MALE,OWNED,4,BAD
8743,28,FEMALE,OWNED,0,GOOD
8744,33,FEMALE,RENT,5,BAD
8745,38,MALE,OWNED,5,GOOD
8746,43,FEMALE,RENT,2,BAD
8747,36,MALE,OWNED,1,GOOD
8748,32,FEMALE,RENT,4,BAD
8749,30,MALE,OWNED,2,GOOD
8750,32,FEMALE,RENT,3,BAD
8751,34,FEMALE,OTHERS,2,GOOD
8752,36,MALE,OWNED,0,GOOD
8753,35,MALE,OWNED,0,GOOD
8754,31,MALE,OWNED,5,GOOD
8755,37,MALE,OTHERS,4,GOOD
8756,28,MALE,OWNED,0,BAD
8757,32,MALE,RENT,2,BAD
8758,39,MALE,OTHERS,1,BAD
8759,41,MALE,OWNED,1,GOOD
8760,31,FEMALE,RENT,5,BAD
8761,34,MALE,RENT,1,BAD
8762,35,MALE,OWNED,1,GOOD
8763,30,MALE,RENT,1,GOOD
8764,33,MALE,RENT,2,BAD
8765,30,MALE,OWNED,2,GOOD
8766,39,MALE,OWNED,5,BAD
8767,37,MALE,RENT,2,BAD
8768,32,MALE,OTHERS,5,BAD
8769,40,MALE,OWNED,3,GOOD
8770,34,FEMALE,OTHERS,2,GOOD
8771,32,FEMALE,OWNED,0,GOOD
8772,40,MALE,OWNED,0,GOOD
8773,45,FEMALE,OTHERS,4,GOOD
8774,36,FEMALE,PARENTS,2,GOOD
8775,27,MALE,RENT,1,BAD
8776,36,MALE,RENT,4,BAD
8777,37,FEMALE,RENT,0,GOOD
8778,31,MALE,OWNED,0,GOOD
8779,32,MALE,OTHERS,5,BAD
8780,30,MALE,OWNED,1,GOOD
8781,32,MALE,RENT,2,BAD
8782,30,MALE,OTHERS,0,GOOD
8783,36,MALE,OTHERS,1,GOOD
8784,36,MALE,OWNED,0,GOOD
8785,37,MALE,RENT,5,BAD
8786,36,FEMALE,OWNED,0,GOOD
8787,44,MALE,OWNED,0,GOOD
8788,40,FEMALE,RENT,1,GOOD
8789,30,FEMALE,RENT,2,GOOD
8790,30,FEMALE,OWNED,0,GOOD
8791,28,FEMALE,OTHERS,4,BAD
8792,40,MALE,OWNED,0,GOOD
8793,29,FEMALE,PARENTS,1,GOOD
8794,38,MALE,OWNED,0,GOOD
8795,34,FEMALE,OWNED,2,GOOD
8796,36,FEMALE,RENT,5,BAD
8797,28,MALE,OWNED,0,GOOD
8798,43,FEMALE,OWNED,1,GOOD
8799,24,MALE,PARENTS,0,GOOD
8800,36,FEMALE,OWNED,3,GOOD
8801,37,FEMALE,OWNED,0,GOOD
8802,34,FEMALE,OWNED,4,GOOD
8803,40,MALE,RENT,4,GOOD
8804,35,MALE,OWNED,1,GOOD
8805,39,MALE,OTHERS,3,GOOD
8806,27,MALE,OWNED,0,GOOD
8807,39,FEMALE,OWNED,0,GOOD
8808,35,FEMALE,RENT,4,BAD
8809,28,FEMALE,OTHERS,1,BAD
8810,33,MALE,OWNED,4,BAD
8811,41,MALE,RENT,5,BAD
8812,36,MALE,OWNED,1,GOOD
8813,23,MALE,PARENTS,1,BAD
8814,39,FEMALE,OWNED,0,GOOD
8815,34,FEMALE,OWNED,5,GOOD
8816,33,MALE,OWNED,1,GOOD
8817,32,FEMALE,RENT,5,GOOD
8818,46,MALE,OWNED,3,BAD
8819,30,FEMALE,OTHERS,5,GOOD
8820,35,FEMALE,OWNED,3,GOOD
8821,27,FEMALE,PARENTS,0,GOOD
8822,26,FEMALE,RENT,1,BAD
8823,38,FEMALE,OTHERS,4,GOOD
8824,52,MALE,RENT,1,GOOD
8825,39,MALE,OTHERS,4,BAD
8826,31,FEMALE,OWNED,2,GOOD
