No,usia,income,rumah,lokasi,pernikahan,jenis kelamin,status
5648,38,10.47,OWNED,RURAL,MARRIED,MALE,GOOD
5649,35,8.17,OWNED,RURAL,SINGLE,MALE,GOOD
5650,37,6.27,RENT,RURAL,MARRIED,MALE,BAD
5651,45,4.34,OWNED,URBAN,MARRIED,MALE,GOOD
5652,42,5.62,RENT,RURAL,MARRIED,FEMALE,BAD
5653,34,5.73,PARENTS,URBAN,SINGLE,MALE,GOOD
5654,38,7.32,RENT,RURAL,MARRIED,MALE,BAD
5655,38,7.39,RENT,RURAL,SINGLE,FEMALE,GOOD
5656,39,10.14,OWNED,RURAL,SINGLE,MALE,GOOD
5657,33,8.2,OTHERS,RURAL,MARRIED,MALE,BAD
5658,38,8.55,OWNED,RURAL,MARRIED,MALE,GOOD
5659,38,8.85,RENT,URBAN,MARRIED,MALE,BAD
5660,44,10.91,OWNED,URBAN,MARRIED,MALE,GOOD
5661,39,10.92,RENT,URBAN,MARRIED,MALE,BAD
5662,38,3.53,OWNED,RURAL,MARRIED,MALE,BAD
5663,37,8.41,OTHERS,RURAL,MARRIED,MALE,BAD
5664,43,14.01,OWNED,URBAN,MARRIED,MALE,GOOD
5665,39,6.32,OWNED,URBAN,MARRIED,FEMALE,GOOD
5666,41,5.97,RENT,URBAN,MARRIED,MALE,BAD
5667,35,7.65,OWNED,URBAN,MARRIED,MALE,GOOD
5668,35,7.53,PARENTS,RURAL,MARRIED,MALE,BAD
5669,38,3.91,PARENTS,URBAN,MARRIED,MALE,BAD
5670,40,5.55,OWNED,RURAL,MARRIED,MALE,GOOD
5671,37,5.68,OWNED,RURAL,MARRIED,MALE,BAD
5672,35,8.61,OWNED,RURAL,MARRIED,FEMALE,GOOD
5673,35,6.42,RENT,RURAL,MARRIED,MALE,BAD
5674,37,6.46,OWNED,URBAN,MARRIED,MALE,GOOD
5675,38,9.41,OWNED,RURAL,MARRIED,FEMALE,GOOD
5676,36,6.24,OWNED,URBAN,MARRIED,MALE,GOOD
5677,42,6.98,OWNED,URBAN,MARRIED,MALE,GOOD
5678,42,7.28,OWNED,RURAL,MARRIED,FEMALE,GOOD
5679,46,7.92,OWNED,URBAN,MARRIED,MALE,GOOD
5680,34,16.7,OWNED,URBAN,MARRIED,MALE,GOOD
5681,40,7.81,RENT,URBAN,MARRIED,FEMALE,BAD
5682,45,4.2,OWNED,URBAN,MARRIED,FEMALE,GOOD
5683,35,13.29,OWNED,RURAL,MARRIED,MALE,GOOD
5684,32,3.75,OWNED,RURAL,MARRIED,FEMALE,BAD
5685,39,6.07,RENT,URBAN,MARRIED,MALE,BAD
5686,39,10.05,OWNED,URBAN,MARRIED,FEMALE,GOOD
5687,35,4.4,OWNED,RURAL,MARRIED,FEMALE,GOOD
5688,34,4.86,PARENTS,RURAL,MARRIED,FEMALE,BAD
5689,37,7.38,OTHERS,RURAL,MARRIED,MALE,BAD
5690,39,4.55,OWNED,RURAL,MARRIED,MALE,BAD
5691,37,3.53,OWNED,RURAL,MARRIED,FEMALE,BAD
5692,40,3.85,OWNED,URBAN,MARRIED,MALE,BAD
5693,39,4.37,RENT,URBAN,MARRIED,FEMALE,BAD
5694,40,6.14,OWNED,URBAN,MARRIED,MALE,GOOD
5695,30,6.59,OWNED,RURAL,MARRIED,MALE,GOOD
5696,43,6.67,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5697,45,4.89,OWNED,URBAN,MARRIED,FEMALE,GOOD
5698,36,7.19,RENT,URBAN,SINGLE,MALE,GOOD
5699,43,13.02,OWNED,RURAL,MARRIED,MALE,GOOD
5700,35,5.83,OWNED,RURAL,MARRIED,MALE,BAD
5701,39,3.9,OWNED,URBAN,SINGLE,FEMALE,GOOD
5702,43,6.99,OWNED,RURAL,MARRIED,MALE,GOOD
5703,39,8.4,OWNED,URBAN,MARRIED,FEMALE,GOOD
5704,45,4.72,RENT,URBAN,SINGLE,FEMALE,BAD
5705,43,7.29,OWNED,URBAN,MARRIED,MALE,GOOD
5706,43,4.38,OWNED,RURAL,MARRIED,FEMALE,GOOD
5707,31,4.54,OWNED,URBAN,MARRIED,MALE,BAD
5708,42,7.33,RENT,RURAL,MARRIED,MALE,BAD
5709,42,14.16,OWNED,URBAN,MARRIED,MALE,GOOD
5710,45,6.05,OWNED,URBAN,MARRIED,MALE,GOOD
5711,35,4.68,OWNED,URBAN,MARRIED,MALE,BAD
5712,35,5.76,PARENTS,URBAN,MARRIED,MALE,BAD
5713,44,10.49,OWNED,RURAL,MARRIED,MALE,GOOD
5714,40,5.48,OWNED,URBAN,MARRIED,MALE,GOOD
5715,40,5.59,RENT,RURAL,MARRIED,FEMALE,BAD
5716,37,5.05,OTHERS,URBAN,MARRIED,MALE,BAD
5717,37,5.17,OWNED,URBAN,MARRIED,FEMALE,GOOD
5718,41,4.77,OTHERS,URBAN,MARRIED,MALE,BAD
5719,38,4.59,RENT,URBAN,SINGLE,MALE,BAD
5720,45,8.16,OTHERS,URBAN,MARRIED,MALE,GOOD
5721,40,3.74,RENT,URBAN,MARRIED,FEMALE,BAD
5722,39,4.54,OWNED,URBAN,MARRIED,FEMALE,GOOD
5723,38,14.82,PARENTS,RURAL,MARRIED,FEMALE,GOOD
5724,43,6.55,OTHERS,RURAL,MARRIED,MALE,GOOD
5725,41,6.4,RENT,URBAN,MARRIED,MALE,BAD
5726,33,3.4,RENT,RURAL,MARRIED,FEMALE,BAD
5727,36,8.6,RENT,RURAL,MARRIED,FEMALE,GOOD
5728,39,5.94,OWNED,URBAN,MARRIED,FEMALE,GOOD
5729,41,5.99,OWNED,RURAL,MARRIED,FEMALE,GOOD
5730,45,8.48,OWNED,URBAN,SINGLE,MALE,GOOD
5731,42,8.11,OWNED,URBAN,MARRIED,MALE,GOOD
5732,40,3.61,RENT,URBAN,MARRIED,MALE,BAD
5733,37,9.06,RENT,RURAL,MARRIED,FEMALE,BAD
5734,41,6.61,RENT,URBAN,MARRIED,MALE,BAD
5735,40,6.09,RENT,RURAL,MARRIED,MALE,BAD
5736,36,5.72,OTHERS,URBAN,MARRIED,MALE,BAD
5737,39,5.69,OWNED,RURAL,MARRIED,MALE,BAD
5738,46,8.52,OWNED,RURAL,SINGLE,MALE,GOOD
5739,36,6.34,OWNED,URBAN,MARRIED,MALE,GOOD
5740,31,7.54,PARENTS,URBAN,MARRIED,MALE,BAD
5741,41,7.78,PARENTS,RURAL,SINGLE,MALE,GOOD
5742,36,3.09,OWNED,URBAN,MARRIED,FEMALE,GOOD
5743,39,4.42,OWNED,URBAN,MARRIED,MALE,BAD
5744,34,4.48,OWNED,URBAN,MARRIED,MALE,BAD
5745,38,9.84,PARENTS,RURAL,MARRIED,FEMALE,GOOD
5746,40,15.44,RENT,RURAL,MARRIED,MALE,BAD
5747,40,4.12,OWNED,URBAN,MARRIED,MALE,BAD
5748,37,7.26,RENT,RURAL,MARRIED,FEMALE,BAD
5749,36,5.93,RENT,URBAN,MARRIED,FEMALE,BAD
5750,40,5.76,OWNED,RURAL,MARRIED,MALE,BAD
5751,39,11.4,OWNED,URBAN,MARRIED,MALE,GOOD
5752,34,4.05,OWNED,URBAN,MARRIED,FEMALE,GOOD
5753,41,6.86,OTHERS,URBAN,MARRIED,FEMALE,GOOD
5754,42,7.03,OWNED,RURAL,MARRIED,FEMALE,GOOD
5755,42,6.06,RENT,RURAL,MARRIED,FEMALE,BAD
5756,29,5.02,OTHERS,URBAN,MARRIED,MALE,BAD
5757,38,5.35,OWNED,URBAN,MARRIED,MALE,BAD
5758,39,4.82,OWNED,RURAL,MARRIED,MALE,BAD
5759,35,10.38,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5760,38,3.58,OWNED,RURAL,MARRIED,FEMALE,GOOD
5761,40,10.1,OWNED,RURAL,MARRIED,FEMALE,GOOD
5762,41,5.21,OWNED,URBAN,MARRIED,FEMALE,GOOD
5763,44,15.45,OWNED,URBAN,MARRIED,FEMALE,GOOD
5764,51,4.19,OWNED,URBAN,MARRIED,MALE,GOOD
5765,39,10.39,PARENTS,URBAN,MARRIED,MALE,GOOD
5766,33,8.31,OWNED,URBAN,MARRIED,MALE,GOOD
5767,33,10.83,OWNED,RURAL,MARRIED,FEMALE,GOOD
5768,39,4.55,OWNED,RURAL,MARRIED,MALE,BAD
5769,38,6.03,OWNED,URBAN,MARRIED,MALE,GOOD
5770,42,5.84,OWNED,RURAL,MARRIED,FEMALE,GOOD
5771,38,4.4,OWNED,URBAN,MARRIED,MALE,GOOD
5772,39,4.72,OWNED,RURAL,SINGLE,FEMALE,GOOD
5773,43,4.82,OWNED,RURAL,MARRIED,MALE,GOOD
5774,38,7.64,OWNED,URBAN,MARRIED,FEMALE,GOOD
5775,37,11.82,OWNED,URBAN,MARRIED,MALE,GOOD
5776,42,5.53,OWNED,URBAN,MARRIED,MALE,GOOD
5777,44,6.55,OWNED,URBAN,MARRIED,MALE,GOOD
5778,43,4.75,OWNED,URBAN,MARRIED,MALE,GOOD
5779,36,8.59,OWNED,URBAN,MARRIED,MALE,GOOD
5780,34,7.2,PARENTS,RURAL,MARRIED,MALE,BAD
5781,48,4.54,PARENTS,URBAN,MARRIED,MALE,BAD
5782,29,8.55,OWNED,RURAL,SINGLE,FEMALE,GOOD
5783,34,7.4,RENT,RURAL,MARRIED,FEMALE,BAD
5784,38,6.98,OWNED,RURAL,MARRIED,MALE,GOOD
5785,36,4.98,OWNED,RURAL,MARRIED,MALE,BAD
5786,34,7.33,OWNED,RURAL,MARRIED,MALE,GOOD
5787,36,3.69,RENT,RURAL,SINGLE,MALE,BAD
5788,38,3.91,PARENTS,RURAL,MARRIED,FEMALE,BAD
5789,33,5.97,RENT,RURAL,MARRIED,MALE,BAD
5790,37,4.74,RENT,URBAN,MARRIED,FEMALE,BAD
5791,43,12.84,OWNED,RURAL,MARRIED,FEMALE,GOOD
5792,35,10.68,OWNED,RURAL,MARRIED,FEMALE,BAD
5793,39,6.92,OWNED,RURAL,MARRIED,MALE,GOOD
5794,45,17.66,OWNED,RURAL,SINGLE,MALE,BAD
5795,37,3.2,RENT,URBAN,MARRIED,FEMALE,BAD
5796,40,8.81,RENT,RURAL,MARRIED,FEMALE,GOOD
5797,43,12.44,OWNED,RURAL,MARRIED,FEMALE,GOOD
5798,43,11.06,OWNED,RURAL,SINGLE,MALE,BAD
5799,39,7.4,RENT,RURAL,MARRIED,FEMALE,BAD
5800,40,3.87,OWNED,RURAL,MARRIED,FEMALE,GOOD
5801,39,9.61,OWNED,URBAN,MARRIED,MALE,GOOD
5802,37,4.08,OWNED,RURAL,MARRIED,FEMALE,GOOD
5803,36,15.28,OTHERS,URBAN,MARRIED,FEMALE,GOOD
5804,46,6,OWNED,URBAN,MARRIED,MALE,GOOD
5805,42,4,OWNED,URBAN,MARRIED,FEMALE,GOOD
5806,43,9.42,OWNED,RURAL,MARRIED,FEMALE,GOOD
5807,46,5.19,OWNED,RURAL,MARRIED,MALE,GOOD
5808,41,11.33,OWNED,URBAN,SINGLE,MALE,GOOD
5809,39,6.09,OWNED,URBAN,MARRIED,FEMALE,GOOD
5810,37,7.71,RENT,RURAL,MARRIED,MALE,BAD
5811,49,6.33,OWNED,URBAN,MARRIED,FEMALE,GOOD
5812,43,5.58,RENT,URBAN,MARRIED,FEMALE,BAD
5813,42,5.24,OWNED,URBAN,MARRIED,MALE,GOOD
5814,40,9.32,OWNED,RURAL,MARRIED,FEMALE,GOOD
5815,45,6.29,OWNED,RURAL,MARRIED,MALE,GOOD
5816,38,8.27,OWNED,URBAN,MARRIED,FEMALE,GOOD
5817,42,9.58,OWNED,RURAL,MARRIED,FEMALE,GOOD
5818,35,4.24,OWNED,RURAL,MARRIED,FEMALE,BAD
5819,36,4.95,RENT,RURAL,MARRIED,MALE,BAD
5820,44,4.96,OWNED,RURAL,MARRIED,FEMALE,GOOD
5821,40,7.99,OWNED,RURAL,MARRIED,MALE,GOOD
5822,41,4.45,OWNED,RURAL,MARRIED,FEMALE,GOOD
5823,42,5.79,OWNED,URBAN,MARRIED,MALE,GOOD
5824,31,4.62,OWNED,RURAL,MARRIED,MALE,BAD
5825,34,6.09,OWNED,RURAL,MARRIED,MALE,GOOD
5826,38,8.78,OWNED,URBAN,MARRIED,MALE,GOOD
5827,36,9.47,OWNED,RURAL,MARRIED,MALE,GOOD
5828,41,3.54,OWNED,RURAL,MARRIED,FEMALE,GOOD
5829,37,4.48,OWNED,URBAN,MARRIED,MALE,BAD
5830,47,9.14,OWNED,URBAN,MARRIED,MALE,GOOD
5831,37,4.34,OWNED,URBAN,MARRIED,FEMALE,GOOD
5832,39,7.13,OWNED,RURAL,MARRIED,FEMALE,GOOD
5833,38,4.75,OTHERS,RURAL,MARRIED,FEMALE,BAD
5834,38,9.65,RENT,URBAN,MARRIED,MALE,BAD
5835,50,4.48,OWNED,URBAN,MARRIED,FEMALE,GOOD
5836,41,7.25,OWNED,RURAL,MARRIED,MALE,GOOD
5837,40,3.32,RENT,URBAN,MARRIED,MALE,BAD
5838,46,5.24,OWNED,URBAN,MARRIED,MALE,GOOD
5839,35,4.53,OWNED,RURAL,MARRIED,FEMALE,GOOD
5840,38,3.73,OWNED,URBAN,MARRIED,MALE,BAD
5841,35,5.93,RENT,URBAN,MARRIED,FEMALE,BAD
5842,38,9.21,OWNED,RURAL,MARRIED,FEMALE,GOOD
5843,44,6.44,OWNED,RURAL,MARRIED,FEMALE,GOOD
5844,42,12.47,OWNED,RURAL,SINGLE,FEMALE,GOOD
5845,41,7.44,OWNED,URBAN,SINGLE,MALE,GOOD
5846,45,7.83,OWNED,URBAN,MARRIED,FEMALE,GOOD
5847,43,4.62,OWNED,RURAL,MARRIED,MALE,GOOD
5848,37,5.91,RENT,RURAL,MARRIED,FEMALE,BAD
5849,44,9.03,OWNED,RURAL,MARRIED,MALE,GOOD
5850,41,7.51,RENT,URBAN,SINGLE,FEMALE,GOOD
5851,33,3.16,OWNED,URBAN,MARRIED,MALE,BAD
5852,51,7.22,RENT,URBAN,MARRIED,FEMALE,GOOD
5853,41,7.56,OWNED,RURAL,MARRIED,FEMALE,GOOD
5854,39,4.54,PARENTS,URBAN,SINGLE,FEMALE,BAD
5855,41,5.63,OWNED,RURAL,SINGLE,MALE,GOOD
5856,43,9.55,OWNED,URBAN,MARRIED,FEMALE,GOOD
5857,33,9.53,OTHERS,RURAL,MARRIED,MALE,BAD
5858,40,3.81,OWNED,RURAL,MARRIED,MALE,BAD
5859,35,4.56,OTHERS,RURAL,MARRIED,MALE,BAD
5860,44,3.4,OWNED,URBAN,SINGLE,FEMALE,GOOD
5861,41,10.13,OWNED,URBAN,MARRIED,FEMALE,GOOD
5862,37,9.72,OWNED,RURAL,MARRIED,FEMALE,GOOD
5863,36,4.96,RENT,RURAL,MARRIED,MALE,BAD
5864,37,6.5,RENT,RURAL,MARRIED,MALE,BAD
5865,41,4.84,OWNED,RURAL,MARRIED,MALE,GOOD
5866,46,3.89,OWNED,URBAN,MARRIED,MALE,GOOD
5867,41,5.52,OWNED,URBAN,MARRIED,FEMALE,GOOD
5868,39,9.91,OWNED,URBAN,MARRIED,MALE,GOOD
5869,35,3.57,OWNED,URBAN,MARRIED,MALE,BAD
5870,44,4.47,PARENTS,URBAN,MARRIED,MALE,BAD
5871,38,5.74,OWNED,URBAN,MARRIED,MALE,GOOD
5872,46,6.27,OWNED,URBAN,SINGLE,MALE,GOOD
5873,42,12.34,OWNED,URBAN,MARRIED,MALE,GOOD
5874,45,5.89,OWNED,URBAN,SINGLE,MALE,BAD
5875,42,8.24,OWNED,URBAN,MARRIED,FEMALE,GOOD
5876,38,7.14,OWNED,URBAN,MARRIED,MALE,GOOD
5877,40,7.09,PARENTS,RURAL,MARRIED,MALE,BAD
5878,41,8.57,RENT,URBAN,MARRIED,MALE,BAD
5879,44,7.16,PARENTS,URBAN,MARRIED,MALE,BAD
5880,36,6.64,RENT,URBAN,MARRIED,FEMALE,GOOD
5881,42,4.5,OWNED,URBAN,MARRIED,MALE,GOOD
5882,42,4.18,OWNED,RURAL,MARRIED,MALE,GOOD
5883,40,9.43,OTHERS,URBAN,SINGLE,FEMALE,GOOD
5884,38,3.83,RENT,URBAN,MARRIED,FEMALE,BAD
5885,35,10.86,OWNED,RURAL,MARRIED,MALE,GOOD
5886,44,4.14,OTHERS,URBAN,MARRIED,MALE,BAD
5887,37,3.21,OTHERS,RURAL,MARRIED,MALE,BAD
5888,41,4.5,RENT,URBAN,MARRIED,MALE,BAD
5889,40,5.18,RENT,RURAL,SINGLE,MALE,BAD
5890,38,6.45,OWNED,RURAL,MARRIED,FEMALE,GOOD
5891,44,3.99,OWNED,RURAL,SINGLE,MALE,GOOD
5892,40,10.49,OWNED,RURAL,MARRIED,FEMALE,GOOD
5893,38,3.46,RENT,URBAN,MARRIED,MALE,BAD
5894,36,4.62,OWNED,RURAL,MARRIED,MALE,GOOD
5895,41,4.03,OWNED,URBAN,MARRIED,MALE,GOOD
5896,36,6.65,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5897,38,5.14,RENT,RURAL,MARRIED,MALE,BAD
5898,49,3.88,RENT,RURAL,MARRIED,MALE,BAD
5899,43,12.75,OTHERS,URBAN,SINGLE,FEMALE,GOOD
5900,33,6.66,OTHERS,URBAN,MARRIED,FEMALE,GOOD
5901,41,5.19,PARENTS,RURAL,MARRIED,FEMALE,BAD
5902,35,5.76,OWNED,RURAL,MARRIED,MALE,BAD
5903,43,9.28,OWNED,RURAL,MARRIED,MALE,GOOD
5904,41,4.38,RENT,RURAL,MARRIED,FEMALE,BAD
5905,41,4.55,OWNED,URBAN,MARRIED,MALE,GOOD
5906,37,7.79,OWNED,URBAN,MARRIED,MALE,GOOD
5907,33,4.75,OWNED,RURAL,MARRIED,FEMALE,GOOD
5908,45,13.72,OWNED,URBAN,MARRIED,MALE,GOOD
5909,39,8.52,OWNED,URBAN,MARRIED,MALE,GOOD
5910,42,10.88,OWNED,URBAN,MARRIED,MALE,BAD
5911,48,4.01,OWNED,RURAL,MARRIED,FEMALE,GOOD
5912,38,3.78,OWNED,URBAN,MARRIED,FEMALE,GOOD
5913,41,6.61,OWNED,URBAN,MARRIED,MALE,GOOD
5914,37,9.09,OWNED,URBAN,MARRIED,MALE,GOOD
5915,42,9.6,RENT,RURAL,MARRIED,MALE,BAD
5916,38,7.98,PARENTS,RURAL,MARRIED,MALE,BAD
5917,46,5.77,OWNED,RURAL,MARRIED,MALE,GOOD
5918,33,4.08,OWNED,URBAN,MARRIED,MALE,BAD
5919,36,4.48,OWNED,RURAL,MARRIED,MALE,BAD
5920,32,7.46,OWNED,URBAN,SINGLE,MALE,GOOD
5921,41,6.18,RENT,RURAL,MARRIED,MALE,BAD
5922,47,10.67,OWNED,URBAN,MARRIED,MALE,GOOD
5923,35,13.67,RENT,URBAN,MARRIED,MALE,BAD
5924,34,4.96,PARENTS,RURAL,MARRIED,FEMALE,BAD
5925,39,5.12,RENT,URBAN,MARRIED,FEMALE,BAD
5926,45,7.14,RENT,URBAN,MARRIED,MALE,BAD
5927,35,4.57,RENT,RURAL,MARRIED,FEMALE,BAD
5928,39,5.67,RENT,URBAN,MARRIED,FEMALE,BAD
5929,39,7.76,RENT,RURAL,MARRIED,MALE,GOOD
5930,38,4.84,PARENTS,RURAL,MARRIED,MALE,BAD
5931,37,6.76,RENT,URBAN,MARRIED,MALE,BAD
5932,37,8.87,OWNED,URBAN,MARRIED,FEMALE,GOOD
5933,41,7.73,PARENTS,URBAN,MARRIED,MALE,GOOD
5934,37,4.55,OWNED,URBAN,MARRIED,FEMALE,BAD
5935,38,5.47,RENT,URBAN,MARRIED,FEMALE,BAD
5936,37,10.75,RENT,URBAN,MARRIED,FEMALE,GOOD
5937,36,13.5,PARENTS,RURAL,MARRIED,FEMALE,GOOD
5938,43,6.79,RENT,RURAL,MARRIED,FEMALE,GOOD
5939,35,14.17,OWNED,URBAN,MARRIED,MALE,GOOD
5940,32,5.48,OWNED,RURAL,MARRIED,MALE,BAD
5941,40,4.52,RENT,URBAN,MARRIED,MALE,BAD
5942,39,4.18,OWNED,RURAL,MARRIED,MALE,GOOD
5943,40,7.98,RENT,URBAN,MARRIED,MALE,BAD
5944,46,10.52,RENT,RURAL,MARRIED,MALE,GOOD
5945,42,6.27,OWNED,URBAN,MARRIED,MALE,BAD
5946,42,8.32,OWNED,URBAN,SINGLE,MALE,GOOD
5947,36,8.15,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5948,35,4.64,OWNED,RURAL,MARRIED,MALE,BAD
5949,35,3.75,OWNED,URBAN,MARRIED,MALE,BAD
5950,38,9.16,OTHERS,RURAL,MARRIED,MALE,BAD
5951,41,8.16,PARENTS,URBAN,SINGLE,MALE,GOOD
5952,47,4.54,OTHERS,URBAN,MARRIED,MALE,BAD
5953,37,5.65,OWNED,URBAN,MARRIED,FEMALE,GOOD
5954,37,6.07,OTHERS,RURAL,MARRIED,FEMALE,GOOD
5955,43,5.71,PARENTS,URBAN,MARRIED,MALE,BAD
5956,31,6.23,OTHERS,RURAL,MARRIED,MALE,GOOD
5957,39,5.97,RENT,URBAN,MARRIED,MALE,BAD
5958,42,6.71,OWNED,URBAN,MARRIED,FEMALE,GOOD
5959,40,5.56,OWNED,URBAN,MARRIED,MALE,GOOD
5960,39,9.75,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5961,42,5.58,OWNED,RURAL,MARRIED,FEMALE,GOOD
5962,43,5.08,RENT,URBAN,MARRIED,MALE,BAD
5963,44,4.88,OWNED,URBAN,MARRIED,MALE,GOOD
5964,36,3.68,PARENTS,URBAN,MARRIED,MALE,BAD
5965,41,9.86,RENT,URBAN,SINGLE,MALE,BAD
5966,34,8.47,OTHERS,RURAL,MARRIED,FEMALE,GOOD
5967,38,18.5,OWNED,URBAN,MARRIED,FEMALE,GOOD
5968,31,4.56,OTHERS,URBAN,MARRIED,MALE,BAD
5969,37,9.13,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5970,43,8.07,OWNED,RURAL,MARRIED,FEMALE,GOOD
5971,46,10.05,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5972,39,10.57,RENT,URBAN,MARRIED,MALE,BAD
5973,44,6.18,PARENTS,RURAL,MARRIED,MALE,BAD
5974,36,4.14,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5975,41,5.39,RENT,URBAN,MARRIED,MALE,BAD
5976,42,5.61,OWNED,RURAL,SINGLE,MALE,GOOD
5977,46,7.57,RENT,URBAN,MARRIED,MALE,BAD
5978,34,6.08,OWNED,URBAN,MARRIED,MALE,GOOD
5979,38,3.89,OWNED,URBAN,MARRIED,FEMALE,GOOD
5980,42,4.38,RENT,RURAL,MARRIED,FEMALE,BAD
5981,34,9.11,RENT,RURAL,MARRIED,MALE,BAD
5982,36,4.47,OWNED,URBAN,MARRIED,MALE,BAD
5983,36,6.82,PARENTS,URBAN,MARRIED,FEMALE,GOOD
5984,43,10.07,OTHERS,URBAN,MARRIED,MALE,GOOD
5985,45,4.05,OWNED,URBAN,MARRIED,MALE,GOOD
5986,41,5.27,OWNED,URBAN,MARRIED,FEMALE,GOOD
5987,35,8.04,PARENTS,URBAN,MARRIED,MALE,BAD
5988,45,6.76,OWNED,RURAL,MARRIED,FEMALE,GOOD
5989,34,3.91,OWNED,URBAN,MARRIED,FEMALE,BAD
5990,36,8.5,OWNED,URBAN,MARRIED,MALE,GOOD
5991,39,5.32,OTHERS,URBAN,MARRIED,FEMALE,BAD
5992,39,3.95,OTHERS,URBAN,MARRIED,FEMALE,BAD
5993,44,6.83,OWNED,RURAL,SINGLE,MALE,GOOD
5994,40,7.39,OWNED,URBAN,MARRIED,FEMALE,GOOD
5995,44,9.21,OWNED,URBAN,MARRIED,FEMALE,GOOD
5996,43,10.1,RENT,URBAN,SINGLE,FEMALE,GOOD
5997,40,7.98,RENT,URBAN,MARRIED,FEMALE,BAD
5998,41,6.61,OWNED,URBAN,SINGLE,FEMALE,GOOD
5999,39,9.73,RENT,URBAN,MARRIED,FEMALE,BAD
6000,40,12.31,OWNED,RURAL,MARRIED,MALE,BAD
6001,38,6.44,PARENTS,RURAL,MARRIED,FEMALE,BAD
6002,43,5.64,OTHERS,RURAL,MARRIED,FEMALE,BAD
6003,40,4.72,RENT,RURAL,SINGLE,FEMALE,BAD
6004,43,5.58,OWNED,URBAN,MARRIED,MALE,GOOD
6005,29,8.41,RENT,RURAL,SINGLE,MALE,BAD
6006,41,7.22,OWNED,RURAL,MARRIED,FEMALE,GOOD
6007,42,7.81,OWNED,RURAL,MARRIED,MALE,GOOD
6008,37,3.61,OWNED,URBAN,MARRIED,MALE,BAD
6009,35,4.63,OWNED,URBAN,MARRIED,MALE,BAD
6010,39,3.59,PARENTS,URBAN,MARRIED,MALE,BAD
6011,41,3.77,OWNED,URBAN,MARRIED,MALE,GOOD
6012,46,4.96,PARENTS,URBAN,MARRIED,MALE,BAD
6013,36,6.81,OTHERS,RURAL,MARRIED,MALE,BAD
6014,39,6.04,OWNED,RURAL,MARRIED,MALE,GOOD
6015,37,10.42,PARENTS,URBAN,SINGLE,MALE,GOOD
6016,38,11.11,OWNED,RURAL,MARRIED,MALE,GOOD
6017,39,9.77,OWNED,RURAL,MARRIED,MALE,GOOD
6018,38,13,RENT,URBAN,SINGLE,MALE,GOOD
6019,36,12.91,PARENTS,RURAL,MARRIED,FEMALE,GOOD
6020,43,9.79,RENT,URBAN,MARRIED,MALE,BAD
6021,39,4.91,OWNED,URBAN,MARRIED,MALE,GOOD
6022,38,5.69,OWNED,URBAN,MARRIED,MALE,GOOD
6023,39,13.5,PARENTS,URBAN,MARRIED,FEMALE,GOOD
6024,35,5.85,RENT,URBAN,MARRIED,MALE,BAD
6025,37,10.21,OTHERS,URBAN,MARRIED,MALE,BAD
6026,36,4.16,RENT,URBAN,SINGLE,MALE,BAD
6027,40,4.68,OWNED,URBAN,MARRIED,MALE,BAD
6028,37,4.6,OTHERS,URBAN,MARRIED,MALE,BAD
6029,37,6.91,OTHERS,URBAN,MARRIED,FEMALE,GOOD
6030,46,6.79,OWNED,RURAL,MARRIED,MALE,GOOD
6031,43,10.91,OWNED,URBAN,MARRIED,MALE,GOOD
6032,44,7.76,OWNED,RURAL,MARRIED,MALE,GOOD
6033,41,7.66,OWNED,RURAL,MARRIED,MALE,GOOD
6034,45,5.75,OWNED,RURAL,MARRIED,FEMALE,GOOD
6035,38,7.26,RENT,URBAN,MARRIED,MALE,BAD
6036,40,6.67,RENT,URBAN,MARRIED,MALE,BAD
6037,43,3.71,OWNED,RURAL,MARRIED,FEMALE,GOOD
6038,41,7.41,OWNED,URBAN,MARRIED,MALE,GOOD
6039,41,8.93,OWNED,URBAN,MARRIED,MALE,GOOD
6040,43,4.77,OWNED,URBAN,MARRIED,FEMALE,GOOD
6041,37,4.48,OWNED,RURAL,MARRIED,FEMALE,GOOD
6042,42,4.16,OWNED,RURAL,MARRIED,MALE,GOOD
6043,35,4.29,OWNED,RURAL,MARRIED,FEMALE,GOOD
6044,41,8.42,OWNED,RURAL,MARRIED,FEMALE,GOOD
6045,43,4.5,OWNED,RURAL,MARRIED,MALE,GOOD
6046,40,7.06,OWNED,URBAN,MARRIED,MALE,GOOD
6047,45,12.46,RENT,RURAL,MARRIED,MALE,GOOD
6048,47,4.67,OWNED,RURAL,MARRIED,MALE,GOOD
6049,39,8.89,OWNED,RURAL,MARRIED,MALE,GOOD
6050,34,4.4,OWNED,URBAN,MARRIED,FEMALE,GOOD
6051,42,7.68,PARENTS,URBAN,MARRIED,MALE,BAD
6052,46,5.83,OWNED,URBAN,MARRIED,MALE,GOOD
6053,43,9.09,RENT,URBAN,MARRIED,MALE,BAD
6054,40,5.44,OWNED,RURAL,MARRIED,MALE,GOOD
